confidence,person_precision
0.0,0.1071849234393404
0.001001001001001001,0.10723318687047173
0.002002002002002002,0.14236785220068374
0.003003003003003003,0.17186570030846793
0.004004004004004004,0.19488433943872926
0.005005005005005005,0.21417740753773076
0.006006006006006006,0.2274462466067487
0.007007007007007007,0.24587040187270554
0.008008008008008008,0.256037158353841
0.009009009009009009,0.26552879667104173
0.01001001001001001,0.2742887893804138
0.011011011011011011,0.29009953761605556
0.012012012012012012,0.29998292504126045
0.013013013013013013,0.3083309022863558
0.014014014014014014,0.318322557655882
0.015015015015015015,0.32493984281001626
0.016016016016016016,0.3293540841268672
0.017017017017017015,0.3366409646509904
0.018018018018018018,0.3409439757798444
0.01901901901901902,0.3484912769657075
0.02002002002002002,0.35399603850169786
0.02102102102102102,0.3597450826047055
0.022022022022022022,0.36360584376850325
0.023023023023023025,0.36505276217322935
0.024024024024024024,0.3707573375402749
0.025025025025025023,0.3790947325403053
0.026026026026026026,0.3858649534615506
0.02702702702702703,0.38826422840440505
0.028028028028028028,0.3904941228916282
0.029029029029029027,0.39436585778667604
0.03003003003003003,0.39984311722162047
0.031031031031031032,0.4017461781448517
0.03203203203203203,0.4079446989145448
0.03303303303303303,0.4104872614591776
0.03403403403403403,0.41141500094870664
0.035035035035035036,0.4134963209106697
0.036036036036036036,0.41807178099604786
0.037037037037037035,0.42051449708595173
0.03803803803803804,0.4258438387832898
0.03903903903903904,0.42807523996375385
0.04004004004004004,0.4320103510543688
0.04104104104104104,0.43513317008070473
0.04204204204204204,0.4369953847464403
0.043043043043043044,0.43994147949907225
0.044044044044044044,0.441330142333763
0.04504504504504504,0.44409980871671606
0.04604604604604605,0.44468030249990587
0.04704704704704705,0.4456003493642525
0.04804804804804805,0.44917435766076125
0.04904904904904905,0.4548944445187081
0.050050050050050046,0.4575570944348538
0.05105105105105105,0.4603509941946917
0.05205205205205205,0.46285326699122037
0.05305305305305305,0.46475291696207316
0.05405405405405406,0.4706481397757445
0.055055055055055056,0.47253682219932164
0.056056056056056056,0.47367824385552687
0.057057057057057055,0.47488038984514364
0.058058058058058054,0.4763049766994275
0.05905905905905906,0.478418160053447
0.06006006006006006,0.4846069474831683
0.06106106106106106,0.4876905977947391
0.062062062062062065,0.4882630657700687
0.06306306306306306,0.4889790254297352
0.06406406406406406,0.4926774522630481
0.06506506506506507,0.4925045704906317
0.06606606606606606,0.4940651929026876
0.06706706706706707,0.4974774657898395
0.06806806806806806,0.5020935372420037
0.06906906906906907,0.5061978794616396
0.07007007007007007,0.5100191307745541
0.07107107107107107,0.5115953364439638
0.07207207207207207,0.5131531731977222
0.07307307307307308,0.5127091665271682
0.07407407407407407,0.5122651598566144
0.07507507507507508,0.5118966125300882
0.07607607607607608,0.51557432972285
0.07707707707707707,0.5196396390564822
0.07807807807807808,0.5213828294340739
0.07907907907907907,0.5226753904137802
0.08008008008008008,0.523984370867606
0.08108108108108109,0.5234435789969192
0.08208208208208208,0.523319318564149
0.08308308308308308,0.5263563158386728
0.08408408408408408,0.5273990401471575
0.08508508508508508,0.5282857527336635
0.08608608608608609,0.5290834763209907
0.08708708708708708,0.5326936965235141
0.08808808808808809,0.5354918554818124
0.0890890890890891,0.5363682457234331
0.09009009009009009,0.5368436167597792
0.09109109109109109,0.5373189877961253
0.0920920920920921,0.537835319618587
0.09309309309309309,0.5386434824159108
0.0940940940940941,0.5394706007299147
0.09509509509509509,0.5410656294115307
0.0960960960960961,0.545356456467182
0.0970970970970971,0.5475129987740269
0.0980980980980981,0.5515091885123994
0.0990990990990991,0.5542175601940482
0.10010010010010009,0.5551723275269755
0.1011011011011011,0.5589780858479777
0.1021021021021021,0.5619220545446649
0.1031031031031031,0.5613667547114332
0.1041041041041041,0.5647003529692496
0.10510510510510511,0.5683255582829547
0.1061061061061061,0.5706598366949945
0.10710710710710711,0.5714166884140043
0.10810810810810811,0.572173540133014
0.1091091091091091,0.573005927743814
0.11011011011011011,0.573868684258095
0.1111111111111111,0.5751071077875725
0.11211211211211211,0.5781680969404029
0.11311311311311312,0.5804390522422767
0.11411411411411411,0.5835660507080263
0.11511511511511512,0.5846761672382847
0.11611611611611611,0.5852723533733281
0.11711711711711711,0.5858685395083715
0.11811811811811812,0.5865574036791638
0.11911911911911911,0.5873678920854293
0.12012012012012012,0.5881783804916948
0.12112112112112113,0.5924207642231549
0.12212212212212212,0.5928767826955615
0.12312312312312312,0.5933328011679682
0.12412412412412413,0.5937888196403749
0.12512512512512514,0.5942448381127815
0.12612612612612611,0.5990530093368791
0.12712712712712712,0.6001273122239381
0.12812812812812813,0.6018059912634495
0.12912912912912913,0.6031063636925723
0.13013013013013014,0.6035808180779244
0.13113113113113112,0.6040552724632765
0.13213213213213212,0.6045297268486286
0.13313313313313313,0.6050646251803856
0.13413413413413414,0.6068441134465807
0.13513513513513514,0.6086093331135854
0.13613613613613612,0.6099951509855712
0.13713713713713713,0.6111271355891053
0.13813813813813813,0.614268470373246
0.13913913913913914,0.6152062709503627
0.14014014014014015,0.6161180093637804
0.14114114114114115,0.616934839812926
0.14214214214214213,0.6177516702620717
0.14314314314314314,0.6178209591050949
0.14414414414414414,0.6170586782692472
0.14514514514514515,0.6174230083269717
0.14614614614614616,0.6184065141515882
0.14714714714714713,0.6202359483095864
0.14814814814814814,0.6228150882269244
0.14914914914914915,0.6246943909185776
0.15015015015015015,0.6266852344351875
0.15115115115115116,0.6285419759132695
0.15215215215215216,0.6292134747355552
0.15315315315315314,0.6298849735578409
0.15415415415415415,0.6305564723801266
0.15515515515515516,0.6346444738142692
0.15615615615615616,0.6367921792285989
0.15715715715715717,0.6403401445111301
0.15815815815815815,0.6407100005394286
0.15915915915915915,0.6410798565677271
0.16016016016016016,0.6414497125960257
0.16116116116116116,0.6418195686243242
0.16216216216216217,0.6421894246526227
0.16316316316316315,0.6425592806809213
0.16416416416416416,0.6458892440628784
0.16516516516516516,0.646908813669565
0.16616616616616617,0.6479063441887287
0.16716716716716717,0.6488722601901186
0.16816816816816815,0.6498381761915083
0.16916916916916916,0.6556528829618546
0.17017017017017017,0.6565788286786511
0.17117117117117117,0.6575047743954476
0.17217217217217218,0.6580841110931483
0.17317317317317318,0.6586294211427185
0.17417417417417416,0.6591747311922886
0.17517517517517517,0.6597200412418588
0.17617617617617617,0.6628449513763152
0.17717717717717718,0.66336760426566
0.1781781781781782,0.6638902571550048
0.17917917917917917,0.6644129100443498
0.18018018018018017,0.6649355629336946
0.18118118118118118,0.665600525576389
0.18218218218218218,0.6668391482580904
0.1831831831831832,0.668126276316969
0.1841841841841842,0.6700069066859123
0.18518518518518517,0.6714503563933697
0.18618618618618618,0.6726746204432863
0.1871871871871872,0.6739192930714311
0.1881881881881882,0.6751857543849622
0.1891891891891892,0.6764694562866046
0.19019019019019018,0.6777842010585341
0.19119119119119118,0.6798082152143566
0.1921921921921922,0.6820679914198541
0.1931931931931932,0.6831669115376684
0.1941941941941942,0.6847640066150306
0.19519519519519518,0.6903980260022287
0.1961961961961962,0.6914177255577049
0.1971971971971972,0.6924374251131811
0.1981981981981982,0.6920689679757511
0.1991991991991992,0.691391775732941
0.20020020020020018,0.69304431618177
0.2012012012012012,0.695212251573603
0.2022022022022022,0.6986677642618156
0.2032032032032032,0.7004762116125572
0.2042042042042042,0.701159114926825
0.20520520520520522,0.7018420182410928
0.2062062062062062,0.7025249215553606
0.2072072072072072,0.7055827577551805
0.2082082082082082,0.7070447621171475
0.2092092092092092,0.7082633651516687
0.21021021021021022,0.7093864497078466
0.2112112112112112,0.7104176775350282
0.2122122122122122,0.7114489053622097
0.2132132132132132,0.7111251649441762
0.21421421421421422,0.7140553275151553
0.21521521521521522,0.7148862712517948
0.21621621621621623,0.7157172149884344
0.2172172172172172,0.716548158725074
0.2182182182182182,0.716314138808594
0.21921921921921922,0.7157643399601882
0.22022022022022023,0.7194454139526755
0.22122122122122123,0.7211829639429581
0.2222222222222222,0.7242301382874761
0.22322322322322322,0.7251069275950905
0.22422422422422422,0.7253705689443295
0.22522522522522523,0.7256342102935683
0.22622622622622623,0.7258978516428073
0.2272272272272272,0.7261614929920462
0.22822822822822822,0.7264251343412851
0.22922922922922923,0.726688775690524
0.23023023023023023,0.7269524170397629
0.23123123123123124,0.7272160583890018
0.23223223223223222,0.7274796997382408
0.23323323323323322,0.7277433410874796
0.23423423423423423,0.7280069824367186
0.23523523523523523,0.7311738688696973
0.23623623623623624,0.7308637957783952
0.23723723723723725,0.7305537226870931
0.23823823823823823,0.730243649595791
0.23923923923923923,0.7335190647699296
0.24024024024024024,0.7340290762948627
0.24124124124124124,0.7345390878197958
0.24224224224224225,0.735049099344729
0.24324324324324323,0.7355591108696622
0.24424424424424424,0.7360691223945953
0.24524524524524524,0.7365791339195285
0.24624624624624625,0.7358660746385588
0.24724724724724725,0.736060009929161
0.24824824824824826,0.7375049085927977
0.24924924924924924,0.7389274843166744
0.2502502502502503,0.7402195682157993
0.25125125125125125,0.741511652114924
0.25225225225225223,0.7425076458388323
0.25325325325325326,0.7432700610718969
0.25425425425425424,0.7440324763049613
0.2552552552552553,0.7447948915380257
0.25625625625625625,0.7455580092011667
0.25725725725725723,0.7463256359613754
0.25825825825825827,0.7470932627215842
0.25925925925925924,0.7478608894817929
0.2602602602602603,0.7486285162420016
0.26126126126126126,0.7495559996311383
0.26226226226226224,0.7505518414741442
0.26326326326326327,0.7515476833171502
0.26426426426426425,0.7529631320360191
0.2652652652652653,0.7556307754456485
0.26626626626626626,0.7579692999953892
0.26726726726726724,0.7587364592742462
0.2682682682682683,0.7579431230207422
0.26926926926926925,0.7575443959186071
0.2702702702702703,0.757145668816472
0.27127127127127126,0.7575515494681027
0.27227227227227224,0.7583754364272522
0.2732732732732733,0.759199323386402
0.27427427427427425,0.7600232103455516
0.2752752752752753,0.7621253605766398
0.27627627627627627,0.766098285531447
0.2772772772772773,0.7713335617144929
0.2782782782782783,0.7710925089366337
0.27927927927927926,0.7708514561587745
0.2802802802802803,0.7706104033809154
0.28128128128128127,0.7703693506030561
0.2822822822822823,0.7721416790288063
0.2832832832832833,0.7778132975281449
0.28428428428428426,0.7782869761519886
0.2852852852852853,0.7787606547758325
0.2862862862862863,0.7792343333996762
0.2872872872872873,0.77970801202352
0.2882882882882883,0.7801816906473638
0.28928928928928926,0.7806553692712075
0.2902902902902903,0.7811290478950513
0.2912912912912913,0.7816064713668247
0.2922922922922923,0.7821161100508588
0.2932932932932933,0.782625748734893
0.29429429429429427,0.7831353874189271
0.2952952952952953,0.7836450261029612
0.2962962962962963,0.7841546647869954
0.2972972972972973,0.7846643034710294
0.2982982982982983,0.7851739421550636
0.29929929929929927,0.7859101259925645
0.3003003003003003,0.7867831461590491
0.3013013013013013,0.7876561663255337
0.3023023023023023,0.7885291864920183
0.3033033033033033,0.7892775863006262
0.30430430430430433,0.789567313192393
0.3053053053053053,0.78985704008416
0.3063063063063063,0.7901467669759269
0.3073073073073073,0.7904364938676939
0.3083083083083083,0.7907262207594609
0.30930930930930933,0.7910159476512277
0.3103103103103103,0.7913056745429947
0.3113113113113113,0.7915954014347617
0.3123123123123123,0.7918851283265286
0.3133133133133133,0.7921748552182956
0.31431431431431434,0.7924645821100625
0.3153153153153153,0.7927543090018294
0.3163163163163163,0.7930440358935964
0.3173173173173173,0.7939500585207653
0.3183183183183183,0.7950150620037202
0.31931931931931934,0.7960800654866752
0.3203203203203203,0.7970255264744085
0.3213213213213213,0.7969869710707921
0.32232232232232233,0.7969484156671757
0.3233233233233233,0.7969098602635593
0.32432432432432434,0.7968713048599428
0.3253253253253253,0.7968327494563264
0.3263263263263263,0.7967941940527101
0.32732732732732733,0.7967556386490937
0.3283283283283283,0.7967170832454773
0.32932932932932935,0.7966785278418609
0.3303303303303303,0.7966399724382445
0.3313313313313313,0.7966014170346281
0.33233233233233234,0.7965628616310116
0.3333333333333333,0.7965243062273952
0.33433433433433435,0.7964857508237789
0.3353353353353353,0.7964471954201625
0.3363363363363363,0.7964086400165461
0.33733733733733734,0.7963700846129297
0.3383383383383383,0.7963315292093133
0.33933933933933935,0.7962929738056969
0.34034034034034033,0.7962544184020804
0.34134134134134136,0.796215862998464
0.34234234234234234,0.7961773075948477
0.3433433433433433,0.7961387521912313
0.34434434434434436,0.7961001967876149
0.34534534534534533,0.7960616413839985
0.34634634634634637,0.7960230859803821
0.34734734734734735,0.7973957134953442
0.3483483483483483,0.7988954348493107
0.34934934934934936,0.7997267447224761
0.35035035035035034,0.7980372345588583
0.35135135135135137,0.802333159326095
0.35235235235235235,0.8032307626168044
0.3533533533533533,0.8041283659075138
0.35435435435435436,0.8050259691982233
0.35535535535535534,0.8059235724889328
0.3563563563563564,0.8053579167128511
0.35735735735735735,0.805369174110842
0.35835835835835833,0.8056837095037388
0.35935935935935936,0.8059982448966356
0.36036036036036034,0.8063127802895325
0.3613613613613614,0.8066273156824293
0.36236236236236236,0.8069418510753262
0.36336336336336333,0.8072563864682231
0.36436436436436437,0.8075709218611199
0.36536536536536535,0.8078854572540167
0.3663663663663664,0.8081999926469136
0.36736736736736736,0.8085145280398105
0.3683683683683684,0.8088290634327073
0.36936936936936937,0.8091435988256042
0.37037037037037035,0.8091533388414471
0.3713713713713714,0.8089346282723614
0.37237237237237236,0.8087159177032757
0.3733733733733734,0.80849720713419
0.3743743743743744,0.80833357197033
0.37537537537537535,0.809148029086724
0.3763763763763764,0.8099624862031182
0.37737737737737737,0.8107769433195122
0.3783783783783784,0.8115914004359064
0.3793793793793794,0.8124058575523004
0.38038038038038036,0.813575267847076
0.3813813813813814,0.8147910692018757
0.38238238238238237,0.8160068705566753
0.3833833833833834,0.8165813575659
0.3843843843843844,0.8161337587755298
0.38538538538538536,0.8156994540829579
0.3863863863863864,0.8153094509662321
0.38738738738738737,0.8149194478495064
0.3883883883883884,0.8147643516518457
0.3893893893893894,0.8146953857998632
0.39039039039039036,0.8146264199478808
0.3913913913913914,0.8145574540958983
0.3923923923923924,0.8144884882439158
0.3933933933933934,0.8144195223919334
0.3943943943943944,0.8143505565399509
0.39539539539539537,0.8142815906879685
0.3963963963963964,0.814212624835986
0.3973973973973974,0.8141436589840035
0.3983983983983984,0.8140746931320211
0.3993993993993994,0.8140057272800386
0.40040040040040037,0.8139367614280562
0.4014014014014014,0.8138677955760737
0.4024024024024024,0.8141000145233436
0.4034034034034034,0.8147020156295331
0.4044044044044044,0.8153040167357227
0.40540540540540543,0.8159060178419123
0.4064064064064064,0.8165080189481019
0.4074074074074074,0.8171100200542915
0.4084084084084084,0.817712021160481
0.4094094094094094,0.8183931744939151
0.41041041041041043,0.819355601137725
0.4114114114114114,0.8203180277815348
0.4124124124124124,0.8212804544253447
0.4134134134134134,0.8222428810691546
0.4144144144144144,0.8232484260763946
0.41541541541541543,0.8242772858074634
0.4164164164164164,0.8253061455385321
0.4174174174174174,0.8263350052696009
0.4184184184184184,0.828924213807268
0.4194194194194194,0.8326171576560829
0.42042042042042044,0.8346024894222154
0.4214214214214214,0.8359966846860253
0.4224224224224224,0.835734801748829
0.42342342342342343,0.8354729188116327
0.4244244244244244,0.8352110358744365
0.42542542542542544,0.8348640457975636
0.4264264264264264,0.8344988251493126
0.4274274274274274,0.8356559414581425
0.42842842842842843,0.8388812485060644
0.4294294294294294,0.8388492565921294
0.43043043043043044,0.8388172646781943
0.4314314314314314,0.8387852727642593
0.43243243243243246,0.8387532808503242
0.43343343343343343,0.8387212889363892
0.4344344344344344,0.8386892970224541
0.43543543543543545,0.8386573051085191
0.4364364364364364,0.838625313194584
0.43743743743743746,0.838593321280649
0.43843843843843844,0.8385613293667139
0.4394394394394394,0.8385293374527789
0.44044044044044045,0.8384973455388438
0.44144144144144143,0.8384653536249088
0.44244244244244246,0.8384333617109737
0.44344344344344344,0.8384013697970386
0.4444444444444444,0.8383693778831036
0.44544544544544545,0.8383373859691685
0.44644644644644643,0.8383053940552335
0.44744744744744747,0.8382734021412984
0.44844844844844844,0.8382414102273634
